name,image_url
Fuchsia 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fuchsia_0_4.png
Heart Donut 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Heart_Donut_0_5.png
Snowdrop 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snowdrop_0_5.png
Violet 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Violet_0_2.png
Cupid’s Bow 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cupid_s_Bow_0_4.png
Puffball 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Puffball_0_4.png
Tongue 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tongue_0_4.png
Pansy 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pansy_0_4.png
Plumeria 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Plumeria_0_2.png
Chili Pepper 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Chili_Pepper_0_3.png
Mushroom 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mushroom_0_1.png
PC Mouse 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/PC_Mouse_0_3.png
Khinkali 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Khinkali_0_3.png
Hermit Shell 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hermit_Shell_0_3.png
White Deer 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/White_Deer_0_3.png
Star Crown 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Star_Crown_0_1.png
Nemes 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Nemes_0_3.png
Beer 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Beer_0_1.png
Tsunami 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tsunami_0_3.png
Puzzle 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Puzzle_0_1.png
Rudolph 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rudolph_1_6.png
Cookie 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cookie_2.png
Cocktail 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cocktail_2.png
Dessert 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dessert_2.png
Eikthyrnir 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eikthyrnir_1_6.png
Sparks 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sparks_2.png
Snow Angel 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snow_Angel_2_4.png
Gift Box 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gift_Box_2.png
Coin Purse 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coin_Purse_2_4.png
Nordic Wolf 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Nordic_Wolf_2_4.png
Cupcake 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cupcake_1_6.png
Mittens 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mittens_1_6.png
Snowman 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snowman_1_6.png
Shooting Star 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shooting_Star_1_6.png
Moon 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Moon_2.png
Crow 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crow_2.png
Severed Hand 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Severed_Hand_1_6.png
Spider Web 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spider_Web_1.png
Evil Pumpkin 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Evil_Pumpkin_1.png
Fish Skeleton 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fish_Skeleton_1_2.png
Treats 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Treats_1_2.png
Ghost 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ghost_1_2.png
Moon 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Moon_1_2.png
Bloody Axe 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bloody_Axe_1.png
Nice Ghost 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Nice_Ghost_1_2.png
Flying Witch 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flying_Witch_1.png
Eyeball 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eyeball_0_8.png
High Heels 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/High_Heels_1.png
Cash 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cash_1.png
Anchor 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Anchor_1.png
Chest 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Chest_1.png
Celtic Cross 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Celtic_Cross_1.png
Sumerian Bird 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sumerian_Bird_0_8.png
Golden Scarab 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Golden_Scarab_1.png
Inca Sun 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Inca_Sun_1.png
Coin Purse 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coin_Purse_0_8.png
Coat of Arms 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coat_of_Arms_0_8.png
Money Bag 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Money_Bag_1.png
Glasses 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Glasses_0_8.png
Gold 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gold_0_8.png
Totem Bear 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Totem_Bear_0_8.png
Inguz Rune 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Inguz_Rune_0_8.png
Coconut 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coconut_0_8.png
Mannaz Rune 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mannaz_Rune_0_8.png
Bishop 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bishop_1.png
Wolf Rage 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Wolf_Rage_0_8.png
Owl 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Owl_0_8.png
Fenrir 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fenrir_1.png
Severed Hand 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Severed_Hand_1.png
Black Widow 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Black_Widow_1.png
Blood Drop 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Blood_Drop_1_2.png
Poison Drop 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Poison_Drop_1.png
Autumn Leaves 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Autumn_Leaves_1_2.png
Coffin 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coffin_1_2.png
Evil Pumpkin 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Evil_Pumpkin_1_2.png
Treats 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Treats_0_8.png
Potion 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Potion_0_8.png
Press Hat 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Press_Hat_0_3.png
Worker Ant 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Worker_Ant_0_1.png
Viper 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Viper_0_3.png
Plume Shako 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Plume_Shako_0_3.png
Twin Peaks 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Twin_Peaks_0_3.png
Bucket Hat 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bucket_Hat_0_3.png
Jester Hat 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jester_Hat_0_3.png
Rooster 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rooster_0_1.png
Winged Helmet 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Winged_Helmet_0_3.png
Bowler Hat 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bowler_Hat_0_3.png
Bascinet 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bascinet_0_3.png
Porrige 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Porrige_0_1.png
Paw 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paw_0_1.png
Sparks 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sparks_0_3.png
Jellyfish 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jellyfish_1.png
Fedora 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fedora_1.png
Cavalier Hat 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cavalier_Hat_1.png
Silver Ibis 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Silver_Ibis_0_8.png
All-Seeing Eye 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/All-Seeing_Eye_1.png
PC Mouse 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/PC_Mouse_1.png
Jörmungandr 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jo_rmungandr_0_8.png
Jewel 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jewel_0_8.png
Love Letter 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Love_Letter_1.png
Corn 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Corn_1.png
Twin Koi 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Twin_Koi_0_8.png
Mustache 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mustache_1.png
Pith Helmet 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pith_Helmet_0_8.png
Tooth 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tooth_1.png
Onigiri 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Onigiri_0_8.png
Illuminati 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Illuminati_1.png
Tricorne 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tricorne_1.png
Horn 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Horn_0_8.png
Koala 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Koala_0_8.png
Takoyaki 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Takoyaki_1.png
Cherry 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cherry_1.png
Viking Shield 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Viking_Shield_0_8.png
Wontons 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Wontons_1.png
Spades 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spades_0_8.png
Sparks 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sparks_0_6.png
Burger 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Burger_1.png
Rudolph 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rudolph_0_4.png
Red Deer 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Red_Deer_1.png
Bull of Heaven 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bull_of_Heaven_0_8.png
Snow Angel 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snow_Angel_0_6.png
Police Hat 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Police_Hat_1.png
Book 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Book_0_8.png
Academic Cap 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Academic_Cap_1.png
Nordic Wolf 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Nordic_Wolf_0_6.png
Flashlight 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flashlight_0_8.png
Pizza Slice 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pizza_Slice_1.png
Thunderbird 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Thunderbird_0_8.png
Turban 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Turban_1.png
Ornament 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ornament_0_6.png
Bottle 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bottle_0_8.png
Sailor Hat 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sailor_Hat_1.png
Ball 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ball_0_8.png
Peace Dove 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Peace_Dove_0_8.png
Turkey 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Turkey_1.png
Iron Helmet 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Iron_Helmet_1.png
Flower Sun 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flower_Sun_1.png
Hermit Shell 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hermit_Shell_1.png
Cowboy Hat 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cowboy_Hat_0_8.png
Hazelnut 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hazelnut_0_8.png
Hourglass 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hourglass_1.png
Cookie 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cookie_0_6.png
Lion of Babylon 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lion_of_Babylon_1.png
Winter Hat 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Winter_Hat_0_8.png
Doberman 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Doberman_1.png
Toy Bucket 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Toy_Bucket_1.png
Ice Skates 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ice_Skates_0_5.png
Teru Bōzu 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Teru_B_zu_0_8.png
Ouroboros 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ouroboros_0_8.png
Worker Ant 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Worker_Ant_0_8.png
Bowtie 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bowtie_0_6.png
Twin Peaks 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Twin_Peaks_1.png
Santa Hat 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Santa_Hat_0_6.png
Crystal 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crystal_0_8.png
Winter House 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Winter_House_0_5.png
Straw Hat 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Straw_Hat_1.png
Stocking 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Stocking_0_6.png
Magic Vial 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Magic_Vial_0_8.png
Telescope 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Telescope_1.png
Gamepad 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gamepad_0_8.png
Christmas Tree 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Christmas_Tree_0_4.png
Festive Wreath 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Festive_Wreath_0_5.png
Mittens 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mittens_0_4.png
Snowman 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snowman_0_4.png
Handset 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Handset_0_8.png
Pro Headphones 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pro_Headphones_0_4.png
Palm Trees 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Palm_Trees_0_7.png
Rap Sign 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rap_Sign_0_5.png
Snoop Collar 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snoop_Collar_0_5.png
Low Rider 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Low_Rider_0_5.png
Loudspeaker 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Loudspeaker_0_5.png
Bong 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bong_0_7.png
Spray Paint 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spray_Paint_0_5.png
Dollar Graffiti 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dollar_Graffiti_0_5.png
Porrige 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Porrige_0_7.png
Beer 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Beer_0_7.png
Revolver 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Revolver_0_5.png
Wise Raven 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Wise_Raven_0_7.png
Hip-Hop 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hip-Hop_0_4.png
Old Candle 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Old_Candle_0_7.png
Mustache 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mustache_0_7.png
Tooth 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tooth_0_7.png
Los Angeles 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Los_Angeles_0_4.png
Breeze 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Breeze_0_7.png
Cash Cap 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cash_Cap_0_7.png
Snoop Leaf 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snoop_Leaf_0_5.png
Rap Mic 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rap_Mic_0_5.png
Black Bandana 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Black_Bandana_0_6.png
Paisley 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paisley_0_7.png
UZI 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/UZI_0_7.png
Yo Sign 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Yo_Sign_0_5.png
Desert Eagle 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Desert_Eagle_0_5.png
Headphones 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Headphones_0_4.png
Westside Hand 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Westside_Hand_0_5.png
Vinyl Record 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Vinyl_Record_0_7.png
Swag Bandana 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Swag_Bandana_0_5.png
Snoop Logo 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snoop_Logo_0_4.png
Brass Knuckles 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Brass_Knuckles_0_4.png
Cash Cap 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cash_Cap_0_2.png
Cute Paw 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cute_Paw_0_2.png
Boombox 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Boombox_0_4.png
Headphones 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Headphones_0_5.png
Loudspeaker 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Loudspeaker_0_2.png
Head Scarf 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Head_Scarf_0_5.png
Beretta 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Beretta_0_4.png
Paisley 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paisley_0_2.png
Blunt 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Blunt_0_5.png
213 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/213_0_4.png
UZI 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/UZI_0_2.png
Snoop Logo 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snoop_Logo_0_2.png
Cone 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cone_0_1.png
Music Skull 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Music_Skull_0_5.png
Low Rider 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Low_Rider_0_4.png
Palm Trees 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Palm_Trees_0_5.png
Eikthyrnir 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eikthyrnir_1_2.png
Candy 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Candy_1_5.png
Gift Box 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gift_Box_1_5.png
Sparks 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sparks_1_5.png
Mistletoe 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mistletoe_1_8.png
Dessert 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dessert_1_5.png
Royal Turban 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Royal_Turban_0_2.png
Corn 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Corn_0_3.png
Lion King 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lion_King_0_3.png
Sun 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sun_0_1.png
Paw 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paw_0_3.png
Clover 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Clover_0_3.png
Brain 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Brain_0_1.png
Boat 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Boat_0_1.png
Silver Ibis 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Silver_Ibis_0_7.png
Pith Helmet 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pith_Helmet_0_7.png
Jumbo Pencil 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jumbo_Pencil_0_7.png
Bobby Helmet 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bobby_Helmet_0_7.png
Bell Pepper 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bell_Pepper_0_7.png
Black Widow 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Black_Widow_1_8.png
Happy Smile 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Happy_Smile_1_8.png
Illuminati 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Illuminati_1_5.png
Crystal Ball 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crystal_Ball_1_8.png
Spooky Cat 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spooky_Cat_1_8.png
Night Bats 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Night_Bats_1_8.png
Flying Witch 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flying_Witch_1_8.png
Ghost 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ghost_1_5.png
Human Scull 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Human_Scull_1_8.png
Witch’s Hat 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Witch_s_Hat_1_8.png
Jaws 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jaws_1_2.png
Gravestone 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gravestone_1_8.png
Poison Drop 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Poison_Drop_1_5.png
Spider Web 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spider_Web_1_5.png
Scarecrow 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Scarecrow_1_2.png
Evil Pumpkin 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Evil_Pumpkin_1_5.png
Skull 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Skull_1_8.png
Blood Drop 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Blood_Drop_1_8.png
Half Moon 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Half_Moon_1_5.png
Trinity Knot 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Trinity_Knot_0_1.png
Eagle 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eagle_0_1.png
Rose 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rose_0_3.png
Okami Wolf 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Okami_Wolf_0_3.png
Serpent 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Serpent_0_1.png
